algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,split,2048,2,vertex_count_pre_collective_wait,2.859208874227051,5.404993857000136,2048
balance,split,2048,2,vertex_exchange,0.02798778557568582,0.05965986800038081,2048
balance,split,2048,2,vertex_exchange_prepare,0.00024231359374815575,0.0008939330000430346,2048
balance,split,2048,2,vertex_exchange_unpack,0.006606147737796775,0.020222622999881423,2048
balance,split,2048,2,vertex_numbering_local,0.03911263483496308,0.06898977199989531,2048
balance,split,2048,2,volume_exchange_pack,0.5158679447119225,0.7779238550001537,2048
balance,split,2048,2,volume_exchange_unpack,0.5531232496909235,0.9546116510000502,2048
balance,split,2048,2,volume_payload_exchange,0.038573549897955806,0.05762547699987408,2048
balance,split,2048,2,volume_payload_prepare,0.004794718457030056,0.0109053720002521,2048
balance,split,2048,2,volume_refine,1.600152827427736,2.173758877000182,2048
balance,split,2048,2,volume_size_exchange,0.05444723499462789,0.05532153600006495,2048
balance,split,2048,2,volume_size_exchange_pre_collective_wait,0.2651661168281292,0.49481498499972076,2048
balance,split,2048,3,adjacency_build,0.011151940924810866,0.020681195999713964,2048
balance,split,2048,3,element_count_allgather,0.0075238178408230105,0.05007871499992689,2048
balance,split,2048,3,element_count_pre_collective_wait,0.0064986007514657995,0.012393589000112115,2048
balance,split,2048,3,face_allgatherv,0.8335666992460997,1.5126921010000842,2048
balance,split,2048,3,face_collective_setup,0.00017250699120996416,0.0017923829996107088,2048
balance,split,2048,3,face_global_merge,0.08932776423779654,0.11970304800024678,2048
balance,split,2048,3,face_local_extract,0.17341342584423813,0.18666413699975237,2048
balance,split,2048,3,face_map_setup,0.007946216857427135,0.009999318999689422,2048
balance,split,2048,3,face_pipeline_total,1.123469347141599,1.8209631280001304,2048
balance,split,2048,3,face_pre_collective_wait,0.014379575124998434,0.17802721699990798,2048
balance,split,2048,3,local_volume_mesh,6.469016797799316,9.08339234899995,2048
balance,split,2048,3,metis_partition,2.312633807426269,2.3137596599999597,2048
balance,split,2048,3,metis_seed,0.0008146609091796986,1.6684255420000227,1
balance,split,2048,3,part_face_create,0.025325482589854342,0.03011036400039302,2048
balance,split,2048,3,partition_cost_balance,0.00011576041894523215,0.23707733799983544,1
balance,split,2048,3,partition_cost_setup,0.00018427499755846455,0.3773951949997354,1
balance,split,2048,3,partition_distribution,0.024477513230476644,0.02546197799983929,2048
