experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,time_p50_s,time_p95_s,time_p99_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes,send_messages_avg,send_messages_p95,send_messages_p99,send_messages_max,receive_messages_avg,receive_messages_p95,receive_messages_p99,receive_messages_max,send_bytes_avg,send_bytes_p95,send_bytes_p99,receive_bytes_avg,receive_bytes_p95,receive_bytes_p99
core_cache,2048,6,element_count_pre_collective_wait,synchronization,0.0024317163437500003,0.00448192250019,0.002214495500195,0.004209902674880001,0.004379585969950001,1.82517596271,0.009720159797385,6,1.670572149675,0.4903269545365,6,3156.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,face_allgatherv,communication,0.872419869452,1.6939748909999999,0.86321934775,1.614143732975,1.67979765874,1.9426246998,3.9952552620599997,6,1.68046468127,0.6216347405455,6,2415155.0,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,4859624.0,9952509952.0,339848.0,4859624.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2372.86328125,2208.0,2208.0,4859624.0,4859624.0,4859624.0
core_cache,2048,6,face_collective_setup,compute,0.0001074595402825,0.00023972300005,0.000102451249859,0.0001373766499345,0.0001564709999365,2.21888173926,0.000566751937644,6,2.08723719826,0.561691084548,6,34668.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,face_global_merge,compute,0.08727726187330001,0.1157040015,0.0869282422501,0.0909115837749,0.092612128545,1.3252399389349998,0.27263528781900004,6,2.10164009993,0.5579309740834999,6,1223557.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,face_local_extract,compute,0.1708327907825,0.2220002135,0.17044846824999998,0.178640835775,0.18114936083,1.30026718929,0.519879652526,6,2.11194457441,0.5589208785919999,6,1024464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,face_map_setup,compute,0.008036437631105,0.0150245799998,0.0079920042499,0.008827196099879999,0.00929184918005,1.86897663832,0.035445612283299996,6,2.0874236982400003,0.5616068286489999,6,616252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,face_pre_collective_wait,synchronization,0.1560864413895,0.2142084075,0.1596129295,0.184368592375,0.197582965745,1.380382558625,0.506631212288,6,1.99782913308,0.5727446758679999,6,38574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,final_count_exchange,communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,final_mesh_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,2048,6,geometry_load,io,1.764863595025,1.9176464775,1.7630092342500001,1.7968354773500002,1.81865465781,1.086495269945,4.525876247935001,6,1.740070152125,0.871169272329,6,11938647.5,0.0,2120048641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
